series,origin,run_id,alert_id,notification_id,record_index,attempt,outcome,mode,latency_mode,talert_notification_ms,witness_multiplicity,payload_bytes,first_delivery,eligible_primary
supplemental,derived_ebe,c101_j7_subject_a_p1_c09_20260805T164140Z,9dcd2c9c-1156-51a3-83ae-db169763cc35,bec6a8d1b879f8e0,0,1,delivered,live,live,35.58349609375,1,1067,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c09_20260805T164955Z,f48d25c3-ceb0-5198-82a4-6d5b84b1f936,349948852d9dd412,0,1,delivered,live,live,43.083251953125,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c09_20260805T165018Z,06fddd01-d464-5fda-8ed3-87f2211549f3,a1695754a5cd2b35,0,1,delivered,live,live,42.5205078125,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c10_20260805T164140Z,4ce0cfdf-d122-50bf-bfe3-0e3b4a58a2b2,c0a5bfead9467c5d,0,1,delivered,live,live,65.72021484375,1,1068,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c10_20260805T164724Z,b6f2fd98-f395-5553-8a62-a8a3c04e123b,e210d93512072aad,0,1,delivered,live,live,42.36083984375,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c10_20260805T165019Z,684a090b-6657-5a89-9176-a8c39c11e4f0,dd2ce4591436ef44,0,1,delivered,live,live,35.151123046875,1,1068,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c11_20260805T164141Z,1c53cf69-88bb-556e-9cfa-bb17b46d4e83,9ac537cbbc9848f2,0,1,delivered,live,live,45.5078125,1,1068,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c11_20260805T164724Z,8a56c757-1089-569d-8401-936c7783b4e2,a5f6deecc20672e0,0,1,delivered,live,live,35.756591796875,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c11_20260805T165019Z,16c94601-9437-50e7-a6c3-bab9457565ee,88b7c935413a23d7,0,1,delivered,live,live,47.4462890625,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c12_20260805T164142Z,8dc0b7a8-61e7-5835-9237-24a8b3221a8e,cdb3acd757dca465,0,1,delivered,live,live,32.560546875,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c12_20260805T164725Z,588f5c4c-b98e-5c88-8152-0dd140a71ab7,ce84323c175eb4c2,0,1,delivered,live,live,43.618896484375,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p1_c12_20260805T165020Z,3341770a-01d8-5f96-941e-01c0cc427720,22242a1a48b04451,0,1,delivered,live,live,30.17822265625,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p2_c02_20260805T164143Z,1adf3c4f-ab93-5616-90b6-1a5a7e997fd1,26d341ed6a4ea0bc,0,1,delivered,live,live,41.59912109375,1,1066,True,False
supplemental,derived_ebe,c101_j7_subject_a_p2_c02_20260805T164726Z,75f066b6-a632-5fc4-8ad3-1d5c2e5629ed,c2af1c7e7e71969f,0,1,delivered,live,live,47.9873046875,1,1064,True,False
supplemental,derived_ebe,c101_j7_subject_a_p2_c02_20260805T165021Z,c1eb9832-1234-5882-ad4a-30a6362db484,e2299516e772c786,0,1,delivered,live,live,44.309814453125,1,1065,True,False
supplemental,derived_ebe,c101_j7_subject_a_p2_c05_20260805T164145Z,19ab6c89-2b79-5fa5-aad8-aa2fad7cb375,1b6be23a20625bce,0,1,delivered,live,live,34.419921875,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p2_c05_20260805T164728Z,65444fbc-0e10-5ba3-9af8-02fcee4d4384,2ee1625a66527000,0,1,delivered,live,live,62.1767578125,1,1072,True,False
supplemental,derived_ebe,c101_j7_subject_a_p2_c05_20260805T165023Z,4e7d0e6e-8dfc-5722-9f8c-5bf1e6568dbe,357cf466fa2d77f5,0,1,delivered,live,live,45.157958984375,1,1072,True,False
supplemental,derived_ebe,c101_j7_subject_a_p4_c01_20260805T164146Z,a94e7619-62c8-5079-a47a-7f7094a7949c,8dbd5ea4cf19d707,0,1,delivered,live,live,37.390380859375,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p4_c01_20260805T164729Z,c0279485-a264-5b89-9900-bb53ccc28c1b,a976ce7db7d056b8,0,1,delivered,live,live,46.052978515625,1,1068,True,False
supplemental,derived_ebe,c101_j7_subject_a_p4_c01_20260805T165024Z,ebcdbd77-193a-52e4-bca9-aa4a8b99741c,e6d6dbc2385b4678,0,1,delivered,live,live,37.9599609375,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p4_c02_20260805T164147Z,1fe22a7c-8a63-5433-b0e6-923c3d97cdb9,4e438e9c6bc6a86c,0,1,delivered,live,live,49.863525390625,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p4_c02_20260805T164730Z,3fa1d7e8-78b2-551b-b998-aaca507d9a0e,748bf42b1f1918ff,0,1,delivered,live,live,45.43994140625,1,1067,True,False
supplemental,derived_ebe,c101_j7_subject_a_p4_c02_20260805T165025Z,e8b4a640-3480-5c2f-990f-ce8e20faef9b,f9bdab72c138c7a5,0,1,delivered,live,live,36.31884765625,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T164149Z,c1bcd770-4f8e-5f37-8b49-541829111909,f1cf219af9e479a8,0,1,delivered,live,live,44.019775390625,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T164149Z,8fefdc8c-3f34-5fc0-93a9-a0c5f97cceab,4dd5aaf0dfb55615,1,1,delivered,live,live,46.34619140625,1,1066,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T164149Z,e4db86d3-a9f6-56ae-b687-6a1a067848d6,49a6a5361da5e6fd,2,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T164732Z,5de31bc6-857c-583a-8a83-98298340e152,d7598acd513cadcc,0,1,delivered,live,live,37.337158203125,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T164732Z,57943cbe-1dff-5ffa-ad65-f56dfe2417bb,6ff1c46e4a8f196c,1,1,delivered,live,live,39.5595703125,1,1065,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T164732Z,090f4a45-3dd5-5cda-95f6-701f242126fd,47c49bd1610244c0,2,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T164732Z,8796175e-1977-5909-abd6-07bebd319bd1,3d45c41f1c2d682f,3,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T165027Z,1ab4347b-6bda-59bd-93d9-cf86ae08ec25,57a814fae7200baa,0,1,delivered,live,live,51.08544921875,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T165027Z,165c0d46-7a11-5d76-9ec0-90eb2f29122a,5fa012d71bcb1dc2,1,1,delivered,live,live,54.166748046875,1,1067,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c01_20260805T165027Z,2ee50720-3861-5f23-8eb0-e9ab9e2062e4,0fb51cbf1eb466e0,2,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c02_20260805T164150Z,e93f08d4-c8df-521d-a6a5-21e21e182dae,0d2f16dacd97c66e,0,1,delivered,live,live,42.3076171875,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c02_20260805T164732Z,8b3f77de-8810-5574-adfa-07962f1a5a82,1bb0a49c68203a9f,0,1,delivered,live,live,32.990234375,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c02_20260805T164732Z,bb04433d-48e3-5ed2-a69e-81a2a6f53b17,ba8ad1b48e36c413,1,1,delivered,live,live,35.157470703125,1,1067,False,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c02_20260805T165027Z,6bd9449c-2921-51f6-83f7-d6cf7aa47f2e,260b6dde99084482,0,1,delivered,live,live,44.634033203125,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p6_c02_20260805T165027Z,f8bba47a-4778-5b26-949c-c5f0810a1095,1cc71b4c98df560d,1,1,delivered,live,live,46.274169921875,1,1067,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c01_20260805T164150Z,30528ad2-e7c1-509f-9867-d6c4cf7f3b9e,142a16ce69f6bbd9,0,1,delivered,live,live,30.428466796875,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c01_20260805T164733Z,5aefb80d-8ada-5352-9002-5fd6a4093f99,e8b5dc346b562285,0,1,delivered,live,live,44.3125,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c01_20260805T165028Z,f560bb8f-b62a-59db-9b02-0176f0936f8d,7811193a5290d2ba,0,1,delivered,live,live,33.18603515625,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c01_20260805T165028Z,9335b9a2-b5a1-5019-bec5-099f00141886,b05ff78afc3bfdcd,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c02_20260805T164151Z,6792c453-d757-59dd-90ea-55c9152cfd2b,b9e80bc5fb06763f,0,1,delivered,live,live,46.856689453125,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c02_20260805T164733Z,5b75b10a-7e33-5eaf-b13a-21e2b4be7aaf,5e0c1643046c1b24,0,1,delivered,live,live,32.80810546875,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c02_20260805T164733Z,afbe1928-d372-59f7-9740-4b9c7e8b6480,ce63f5b78f191c00,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c02_20260805T165028Z,0162cd81-e1e9-531e-8007-db68a8a32141,dfdfa26a08bf7062,0,1,delivered,live,live,44.195068359375,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c02_20260805T165028Z,ff10fd84-971f-507b-980a-1249ad8361d3,c77397bb9bf5526e,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c02_20260805T165028Z,54b529e4-d94b-5826-8fb8-42ae073863ef,db32262cd437670d,2,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c03_20260805T164151Z,b81c6737-a447-54a0-ad9e-040fc90bf390,a53965399fcc6be8,0,1,delivered,live,live,40.967041015625,1,1067,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c03_20260805T164151Z,cde0d1f0-cac0-573f-bf9f-72e3aed20612,c47d7d27444170ce,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c03_20260805T164734Z,d496c307-e5f1-525d-ba09-196fcee34094,b7bd8e26438db1f6,0,1,delivered,live,live,56.3828125,1,1071,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c03_20260805T164734Z,8c6d8c5c-9b48-5841-bc8f-6a1b57e4f02b,dcfeebd2d98c6d58,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c03_20260805T164734Z,d6fc29e2-6435-582c-a4a5-8b4648530465,c9feac6360d872df,2,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c03_20260805T165029Z,44d071aa-bc22-5053-b697-aa293ed3f828,86f37327023e2325,0,1,delivered,live,live,54.30419921875,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c03_20260805T165029Z,5471e16b-f0a2-55b0-81a9-7552791f0597,31aeb2a1e40c1777,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c04_20260805T164152Z,9de9357d-87c9-5df3-b866-ad8f6cb99731,4041adc5b6d1e75c,0,1,delivered,live,live,33.8701171875,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c04_20260805T164734Z,d5e10fa5-69c0-5abf-b86e-b59286da6387,234698ab9542e445,0,1,delivered,live,live,64.353515625,1,1067,True,False
supplemental,derived_ebe,c101_j7_subject_a_p7_c04_20260805T165030Z,01da31cd-13dd-5cf5-94fd-432e2bc8c6d3,3375d601ba1660f5,0,1,delivered,live,live,52.607421875,1,1068,True,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T164153Z,2f06476d-3e34-59eb-bfcc-40bcd96f9fa6,c4de06732e87c5c7,0,1,delivered,live,live,37.518310546875,1,1066,True,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T164153Z,4d61e8d2-a238-53c2-aa36-5ce49fa79c3b,5426246726ad5f9b,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T164153Z,ad6df108-820d-50db-91fd-e8d5e47cfeb2,452da8edbd5ea68a,2,1,delivered,live,live,40.11572265625,1,1066,False,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T164735Z,aacb7a0c-3a82-516c-a47d-dd807423e054,203d803ec8019dfc,0,1,delivered,live,live,45.276123046875,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T164735Z,34afd68c-85e7-5d2c-a2ab-e54ad07b8297,d9efa2ebcf332f18,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T165031Z,5112e4d1-cf76-59da-b3ea-4774e60eb918,1a1b00f3b211a5d9,0,1,delivered,live,live,35.164794921875,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T165031Z,344f5698-394c-5869-9069-214d2953e654,ea7f2f46f2c884f4,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T165031Z,cd548c86-30bc-5851-9ebb-d69416be4c36,075aa67151b9c516,2,1,delivered,live,live,37.4462890625,1,1065,False,False
supplemental,derived_ebe,c101_j7_subject_a_p8_c01_20260805T165031Z,02adfa89-34bb-5ff1-83fd-d57a9f996f66,bc5d06cc35a6e8a2,3,1,delivered,live,live,39.025146484375,1,1072,False,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c01_20260805T164153Z,7630a2b0-1a33-5d50-b201-5a5dd958dcb1,04ca6ef2a3c18f36,0,1,delivered,live,live,48.393798828125,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c01_20260805T164736Z,de4c6683-0898-58bf-a903-cc6617910340,283a5af8cac96137,0,1,delivered,live,live,35.932373046875,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c01_20260805T165031Z,982e3e8c-d300-501d-b51f-2f0a0532ce8f,a11f2882b67b6763,0,1,delivered,live,live,43.905517578125,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c02_20260805T164154Z,eae8f18f-955d-5357-b8a2-96479f64fc8f,e1ba42b2dfcd0394,0,1,delivered,live,live,33.62060546875,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c02_20260805T164736Z,1a4c2e29-3bf6-5271-92e3-20740a78f0a4,8a9a96720ee2ab4e,0,1,delivered,live,live,46.894287109375,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c02_20260805T165032Z,b6f8bf3e-c984-5ae8-b17e-36d81fa4febf,57c5b564a3140411,0,1,delivered,live,live,47.320556640625,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c03_20260805T164154Z,3b3e12af-a425-59b9-a84f-4f1e976ff2e0,c507b2659d6d912f,0,1,delivered,live,live,46.032958984375,1,1067,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c03_20260805T164737Z,05b3a753-70ad-547b-9223-e3c57bd164e3,9a5eba62868c5ab1,0,1,delivered,live,live,34.78955078125,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c03_20260805T165033Z,1488d841-b7c2-538b-926d-ee06b92daf29,fb4c2d3427983327,0,1,delivered,live,live,46.081298828125,1,1068,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c06_20260805T164155Z,9e90137a-5582-5633-a7e2-8ef1ac9b7c6f,0621eefd8464cd56,0,1,delivered,live,live,34.272705078125,1,1069,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c06_20260805T164737Z,ea26afaf-27bb-5bae-8a3e-036392c0b6c5,93c992e9da33555c,0,1,delivered,live,live,42.603271484375,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c06_20260805T165034Z,88808b59-269d-5d64-aa07-02530bdeadcd,cb81686fd5cf5181,0,1,delivered,live,live,30.35302734375,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c08_20260805T164155Z,07826d95-c3cb-59b2-9615-fd5d80fed306,00f877f792a3c4db,0,1,delivered,live,live,57.659423828125,1,1068,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c08_20260805T164738Z,f1c0e33f-c67a-54e7-9fe3-d5cc44f51910,25195144860681af,0,1,delivered,live,live,36.033935546875,1,1070,True,False
supplemental,derived_ebe,c101_j7_subject_a_p9_c08_20260805T165034Z,81dbc8fc-e53e-5e56-b0d7-776b5ce57232,c674d04821d219c4,0,1,delivered,live,live,41.453857421875,1,1068,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c02_20260805T164156Z,8d70c72d-f015-51df-bcd1-cf998b993afd,9256f4cefadce185,0,1,delivered,live,live,32.38525390625,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c02_20260805T164156Z,bb7db0ba-9c23-5b5e-8efb-f97b0974e9ad,8c4493f17824b917,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c03_20260805T164156Z,48eb5218-a148-5272-a9f1-f83a36af6b66,66afe0937e100bac,0,1,delivered,live,live,43.703369140625,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c04_20260805T164157Z,b19fb273-e1c7-5054-a119-c7ddbd1937fe,299f3d4a789ac74b,0,1,delivered,live,live,34.927734375,1,1033,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c05_20260805T164158Z,19ce2772-5656-5786-a627-b065095372ef,5055e14f72b8e2b0,0,1,delivered,live,live,44.062255859375,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c06_20260805T164158Z,bc0ab187-fb84-5aa9-bc79-7ef2f0aa21d5,78870d08c8be66b7,0,1,delivered,live,live,40.03857421875,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c07_20260805T164159Z,ff236966-c51d-5338-b2ed-6591b0634e8c,3677a29af8d5cef2,0,1,delivered,live,live,64.42822265625,1,1033,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c08_20260805T164159Z,6dbcb428-1142-5396-838c-539edc01ad8d,5d6badd1d298a881,0,1,delivered,live,live,50.1796875,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c08_20260805T164159Z,c087144d-6406-5491-84c9-1e41c4d44334,7a438b2f10feb3ea,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c09_20260805T164200Z,3db33cec-84b5-5f00-b5c5-c2f0d54536a0,0f0ce7e3304eb570,0,1,delivered,live,live,53.8447265625,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c10_20260805T164200Z,711d846a-d63c-58df-ae1b-759f820e4183,1627201bd0199365,0,1,delivered,live,live,33.518310546875,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c11_20260805T164201Z,a890ac05-46c7-5d4c-98f0-3d357dde92d5,0917f35607f549e5,0,1,delivered,live,live,47.9970703125,1,1033,True,False
supplemental,derived_ebe,c101_s12_scene_a_p1_c12_20260805T164201Z,9177816d-5ba2-58e4-9f03-bbb47aff507a,becfcc6d7857ce55,0,1,delivered,live,live,53.58154296875,1,1033,True,False
supplemental,derived_ebe,c101_s12_scene_a_p2_c02_20260805T164202Z,d599fe53-53ed-5b2b-b989-9d99ff0337c4,a6c5910a7c5a920f,0,1,delivered,live,live,45.444580078125,1,1027,True,False
supplemental,derived_ebe,c101_s12_scene_a_p2_c05_20260805T164204Z,5e797155-02ae-5ec0-ade0-401491008366,cba57045c0ce6839,0,1,delivered,live,live,43.1865234375,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p4_c01_20260805T164206Z,3397c17e-fd29-59a6-8d5d-42fe9ac80171,3e19bf827a5b6ffb,0,1,delivered,live,live,46.4873046875,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p4_c02_20260805T164206Z,973cf917-fbf3-55e5-86b3-4e953f272580,ca56e30597c8337f,0,1,delivered,live,live,33.89990234375,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p6_c01_20260805T164208Z,a737ee4b-20f4-5799-961c-07aeeb41cded,75809d31709e8f6a,0,1,delivered,live,live,44.712158203125,1,1033,True,False
supplemental,derived_ebe,c101_s12_scene_a_p6_c01_20260805T164208Z,750f2ab5-da5c-5fe5-ac79-09bd882d3edf,fcc6d54952192f50,1,1,delivered,live,live,47.06494140625,1,1027,False,False
supplemental,derived_ebe,c101_s12_scene_a_p6_c02_20260805T164209Z,4f1bf331-4b4d-5786-a170-9f9d44eb1c5c,d83a71361775b286,0,1,delivered,live,live,31.4794921875,1,1033,True,False
supplemental,derived_ebe,c101_s12_scene_a_p6_c02_20260805T164209Z,08c0c6df-bddf-59d0-8272-e5b7582472c4,20e97dc2ab1a2121,1,1,delivered,live,live,33.237060546875,1,1029,False,False
supplemental,derived_ebe,c101_s12_scene_a_p7_c01_20260805T164209Z,53f9adaa-59d3-5556-bee1-1f87ac613f8c,b3d50f4fad2497c4,0,1,delivered,live,live,44.315185546875,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p7_c02_20260805T164210Z,9520df44-b8f2-571a-8cc3-ac5b8bf79120,f10c11fd6d3ea859,0,1,delivered,live,live,34.502197265625,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p7_c02_20260805T164210Z,79f556f4-2f9d-5f3e-979f-f08fbf8fa52a,9b64f35387447005,1,1,delivered,live,live,36.8759765625,1,1029,False,False
supplemental,derived_ebe,c101_s12_scene_a_p7_c03_20260805T164210Z,3a7360fa-cf1d-5d31-b701-2e0648aef34c,e09cf0a2272ab3dc,0,1,delivered,live,live,43.0703125,1,1033,True,False
supplemental,derived_ebe,c101_s12_scene_a_p7_c03_20260805T164210Z,60659fd9-5b6c-53d2-b758-d8206f152b2b,e92e33d5a1f9ad03,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_s12_scene_a_p7_c03_20260805T164210Z,3d826ff0-c04f-50fc-8bec-5da6f31cb22e,f3cf80fc09266290,2,1,delivered,live,live,46.410400390625,1,1026,False,False
supplemental,derived_ebe,c101_s12_scene_a_p7_c04_20260805T164211Z,51e2aef7-38d4-5c77-91d0-1622984d6fad,79003ec9030b03a3,0,1,delivered,live,live,31.9267578125,1,1031,True,False
supplemental,derived_ebe,c101_s12_scene_a_p8_c01_20260805T164211Z,769f91bd-6cd2-5e03-b5c7-c0fec1294c9f,7dd4cf056be33fc7,0,1,delivered,live,live,42.953857421875,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p8_c01_20260805T164211Z,9991e547-5412-51e0-9494-6f70a098cf2b,00f1036f6e607ae7,1,1,delivered,live,live,45.982666015625,1,1028,False,False
supplemental,derived_ebe,c101_s12_scene_a_p9_c01_20260805T164212Z,951a7e8f-e5e8-5025-8e64-36cf2ab812a5,3e514533883d6300,0,1,delivered,live,live,30.222900390625,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p9_c02_20260805T164212Z,32efca8d-63a0-58a4-9350-fc78bbbf97e9,a6bc36e4cf8509fc,0,1,delivered,live,live,45.175537109375,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p9_c03_20260805T164213Z,e380015a-9a72-53d2-8147-324b872e48f6,41c766247ccb86a7,0,1,delivered,live,live,43.226318359375,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p9_c06_20260805T164213Z,fc229fc1-cf4b-5de5-8c13-8d49cc86c6e9,29f5c0d43099609a,0,1,delivered,live,live,46.822509765625,1,1032,True,False
supplemental,derived_ebe,c101_s12_scene_a_p9_c08_20260805T164214Z,2dafd45e-16f4-53e1-ac9e-2aa4d662e440,d2fb0680ca5c32ac,0,1,delivered,live,live,55.8330078125,1,1032,True,False
supplemental,derived_ebe,c101_s12_subject_a_p1_c02_20260805T164215Z,06e1553b-e466-58f1-9c81-bb65957c5597,1fa9c4a11126e59e,0,1,delivered,live,live,35.505615234375,1,1069,True,False
supplemental,derived_ebe,c101_s12_subject_a_p1_c02_20260805T164215Z,9b849c9f-52be-5c75-939d-ebae1a84669d,7f99a552f5248977,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_s12_subject_a_p1_c03_20260805T164215Z,cd4da116-bc54-5e40-9717-1e1a97bc67ef,fa8061ee157658e8,0,1,delivered,live,live,50.135009765625,1,1069,True,False
supplemental,derived_ebe,c101_s12_subject_a_p1_c04_20260805T164216Z,40bf3b24-c431-5d0d-bc74-c701febfffe3,06cb7142b948df60,0,1,delivered,live,live,50.496826171875,1,1070,True,False
